ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside,id,ClassName
image4,freeform,/m/0zero,1,0.2338902148,0.36754176611,0.56886227545,0.94011976048,0,0,0,0,0,/m/0zero,Zero
image4,freeform,/m/0nine,1,0.4630071599,0.55131264916,0.089820359281,0.47904191617,0,0,0,0,0,/m/0nine,Nine
image4,freeform,/m/0one,1,0.43675417661,0.57517899761,0.60479041916,0.94610778443,0,0,0,0,0,/m/0one,One
image4,freeform,/m/0one,1,0.63961813842,0.7661097852,0.041916167665,0.43113772455,0,0,0,0,0,/m/0one,One
image4,freeform,/m/0two,1,0.63484486874,0.78281622912,0.56886227545,0.94011976048,0,0,0,0,0,/m/0two,Two
image4,freeform,/m/0four,1,0.85680190931,0.95465393795,0.10179640719,0.47904191617,0,0,0,0,0,/m/0four,Four
image4,freeform,/m/0three,1,0.82100238663,0.98090692124,0.58083832335,0.96407185629,0,0,0,0,0,/m/0three,Three
image5,freeform,/m/0seven,1,0.035799522673,0.30548926014,0.10752688172,0.44444444444,0,0,0,0,0,/m/0seven,Seven
image5,freeform,/m/0six,1,0.076372315036,0.27207637232,0.56989247312,0.93906810036,0,0,0,0,0,/m/0six,Six
image5,freeform,/m/0one,1,0.46062052506,0.56324582339,0.082437275986,0.45878136201,0,0,0,0,0,/m/0one,One
image5,freeform,/m/0eight,1,0.42482100239,0.60143198091,0.56630824373,0.93906810036,0,0,0,0,0,/m/0eight,Eight
image5,freeform,/m/0seven,1,0.74224343675,0.89498806683,0.11111111111,0.49462365591,0,0,0,0,0,/m/0seven,Seven
image5,freeform,/m/0nine,1,0.75656324582,0.92124105012,0.59856630824,0.97491039427,0,0,0,0,0,/m/0nine,Nine
image6,freeform,/m/0nine,1,0.10778443114,0.46706586826,0.095808383234,0.49700598802,0,0,0,0,0,/m/0nine,Nine
image6,freeform,/m/0eight,1,0.1377245509,0.43113772455,0.5748502994,0.99401197605,0,0,0,0,0,/m/0eight,Eight
image6,freeform,/m/0zero,1,0.60479041916,0.94011976048,0.083832335329,0.45508982036,0,0,0,0,0,/m/0zero,Zero
image6,freeform,/m/0nine,1,0.64071856287,0.86826347305,0.59880239521,1.005988024,0,0,0,0,0,/m/0nine,Nine
image7,freeform,/m/0zero,1,0.13669064748,0.95683453237,0.10791366906,0.88489208633,0,0,0,0,0,/m/0zero,Zero
image8,freeform,/m/0zero,1,0.078758949881,0.27207637232,0.071684587814,0.4623655914,0,0,0,0,0,/m/0zero,Zero
image8,freeform,/m/0one,1,0.095465393795,0.25059665871,0.54480286738,0.92831541219,0,0,0,0,0,/m/0one,One
image8,freeform,/m/0seven,1,0.38663484487,0.60859188544,0.13620071685,0.49462365591,0,0,0,0,0,/m/0seven,Seven
image8,freeform,/m/0one,1,0.4415274463,0.55369928401,0.56272401434,0.93906810036,0,0,0,0,0,/m/0one,One
image8,freeform,/m/0six,1,0.74701670644,0.94272076372,0.032258064516,0.40860215054,0,0,0,0,0,/m/0six,Six
image8,freeform,/m/0three,1,0.74701670644,0.91169451074,0.58422939068,0.95698924731,0,0,0,0,0,/m/0three,Three
image9,freeform,/m/0zero,1,0.076726342711,0.42455242967,0.081841432225,0.45780051151,0,0,0,0,0,/m/0zero,Zero
image9,freeform,/m/0two,1,0.053708439898,0.48849104859,0.55754475703,0.94373401535,0,0,0,0,0,/m/0two,Two
image9,freeform,/m/0one,1,0.60613810742,0.90792838875,0.09462915601,0.44501278772,0,0,0,0,0,/m/0one,One
image9,freeform,/m/0one,1,0.64705882353,0.86189258312,0.55754475703,0.94884910486,0,0,0,0,0,/m/0one,One
image10,freeform,/m/0seven,1,0.040572792363,0.15990453461,0.11976047904,0.49101796407,0,0,0,0,0,/m/0seven,Seven
image10,freeform,/m/0nine,1,0.054892601432,0.1646778043,0.5628742515,0.94610778443,0,0,0,0,0,/m/0nine,Nine
image10,freeform,/m/0zero,1,0.23150357995,0.3723150358,0.077844311377,0.46107784431,0,0,0,0,0,/m/0zero,Zero
image10,freeform,/m/0two,1,0.24343675418,0.37947494033,0.54491017964,0.95209580838,0,0,0,0,0,/m/0two,Two
image10,freeform,/m/0six,1,0.45107398568,0.57040572792,0.017964071856,0.41916167665,0,0,0,0,0,/m/0six,Six
image10,freeform,/m/0seven,1,0.4200477327,0.55369928401,0.62275449102,0.99401197605,0,0,0,0,0,/m/0seven,Seven
image10,freeform,/m/0eight,1,0.63007159905,0.78520286396,0.077844311377,0.45508982036,0,0,0,0,0,/m/0eight,Eight
image10,freeform,/m/0three,1,0.6276849642,0.76372315036,0.56886227545,0.99401197605,0,0,0,0,0,/m/0three,Three
image10,freeform,/m/0nine,1,0.83293556086,0.97374701671,0.11377245509,0.47305389222,0,0,0,0,0,/m/0nine,Nine
image10,freeform,/m/0zero,1,0.83770883055,0.98090692124,0.5628742515,0.95808383234,0,0,0,0,0,/m/0zero,Zero
image11,freeform,/m/0six,1,0.11641791045,0.42089552239,0,0.41492537313,0,0,0,0,0,/m/0six,Six
image11,freeform,/m/0seven,1,0.059701492537,0.42686567164,0.63582089552,0.99402985075,0,0,0,0,0,/m/0seven,Seven
image11,freeform,/m/0four,1,0.62686567164,0.89552238806,0.086567164179,0.47164179104,0,0,0,0,0,/m/0four,Four
image11,freeform,/m/0six,1,0.6,0.90447761194,0.5552238806,0.92835820896,0,0,0,0,0,/m/0six,Six
image12,freeform,/m/0eight,1,0.033989266547,0.1717352415,0.085201793722,0.45291479821,0,0,0,0,0,/m/0eight,Eight
image12,freeform,/m/0zero,1,0.046511627907,0.15742397138,0.55605381166,0.95067264574,0,0,0,0,0,/m/0zero,Zero
image12,freeform,/m/0seven,1,0.25402504472,0.35241502683,0.11659192825,0.49775784753,0,0,0,0,0,/m/0seven,Seven
image12,freeform,/m/0eight,1,0.2397137746,0.37388193202,0.57847533632,0.95964125561,0,0,0,0,0,/m/0eight,Eight
image12,freeform,/m/0three,1,0.45438282648,0.54740608229,0.080717488789,0.45739910314,0,0,0,0,0,/m/0three,Three
image12,freeform,/m/0one,1,0.45438282648,0.54740608229,0.58295964126,0.95964125561,0,0,0,0,0,/m/0one,One
image12,freeform,/m/0five,1,0.66368515206,0.77638640429,0.10313901345,0.4932735426,0,0,0,0,0,/m/0five,Five
image12,freeform,/m/0seven,1,0.61896243292,0.76923076923,0.61883408072,0.99551569507,0,0,0,0,0,/m/0seven,Seven
image12,freeform,/m/0one,1,0.87119856887,0.9373881932,0.062780269058,0.43946188341,0,0,0,0,0,/m/0one,One
image12,freeform,/m/0seven,1,0.84078711986,0.96601073345,0.61883408072,0.99551569507,0,0,0,0,0,/m/0seven,Seven
image13,freeform,/m/0one,1,0.080114449213,0.12303290415,0.057347670251,0.44802867384,0,0,0,0,0,/m/0one,One
image13,freeform,/m/0one,1,0.070100143062,0.14306151645,0.54480286738,0.95340501792,0,0,0,0,0,/m/0one,One
image13,freeform,/m/0six,1,0.25178826896,0.36337625179,0.039426523297,0.4229390681,0,0,0,0,0,/m/0six,Six
image13,freeform,/m/0three,1,0.21459227468,0.36909871245,0.56272401434,0.93548387097,0,0,0,0,0,/m/0three,Three
image13,freeform,/m/0zero,1,0.43204577969,0.58369098712,0.057347670251,0.44086021505,0,0,0,0,0,/m/0zero,Zero
image13,freeform,/m/0two,1,0.44492131617,0.59656652361,0.59498207885,0.87096774194,0,0,0,0,0,/m/0two,Two
image13,freeform,/m/0nine,1,0.64234620887,0.7582260372,0.093189964158,0.5017921147,0,0,0,0,0,/m/0nine,Nine
image13,freeform,/m/0three,1,0.61945636624,0.76824034335,0.60215053763,0.97491039427,0,0,0,0,0,/m/0three,Three
image13,freeform,/m/0one,1,0.88555078684,0.92846924177,0.057347670251,0.44086021505,0,0,0,0,0,/m/0one,One
image13,freeform,/m/0one,1,0.85550786838,0.93991416309,0.54838709677,0.9605734767,0,0,0,0,0,/m/0one,One
image14,freeform,/m/0zero,1,0.02860061287,0.18386108274,0.076726342711,0.45268542199,0,0,0,0,0,/m/0zero,Zero
image14,freeform,/m/0four,1,0.037793667007,0.1899897855,0.6189258312,0.9462915601,0,0,0,0,0,/m/0four,Four
image14,freeform,/m/0nine,1,0.24514811032,0.34831460674,0.10997442455,0.49104859335,0,0,0,0,0,/m/0nine,Nine
image14,freeform,/m/0two,1,0.2277834525,0.38100102145,0.57544757033,0.92071611253,0,0,0,0,0,/m/0two,Two
image14,freeform,/m/0zero,1,0.44739530133,0.56894790603,0.056265984655,0.44501278772,0,0,0,0,0,/m/0zero,Zero
image14,freeform,/m/0zero,1,0.42798774259,0.57507660878,0.55242966752,0.95140664962,0,0,0,0,0,/m/0zero,Zero
image14,freeform,/m/0two,1,0.62717058223,0.77425944842,0.071611253197,0.45780051151,0,0,0,0,0,/m/0two,Two
image14,freeform,/m/0zero,1,0.62921348315,0.78753830439,0.54731457801,0.95907928389,0,0,0,0,0,/m/0zero,Zero
image14,freeform,/m/0two,1,0.84678243105,0.96935648621,0.02557544757,0.42710997442,0,0,0,0,0,/m/0two,Two
image14,freeform,/m/0seven,1,0.8304392237,0.96731358529,0.62404092072,1.0025575448,0,0,0,0,0,/m/0seven,Seven
image15,freeform,/m/0one,1,0.34532374101,0.65467625899,0.1654676259,0.91366906475,0,0,0,0,0,/m/0one,One
image16,freeform,/m/0eight,1,0.09307875895,0.26014319809,0.032258064516,0.4623655914,0,0,0,0,0,/m/0eight,Eight
image16,freeform,/m/0six,1,0.08830548926,0.28639618138,0.51971326165,0.9247311828,0,0,0,0,0,/m/0six,Six
image16,freeform,/m/0four,1,0.40095465394,0.64200477327,0.060931899642,0.4623655914,0,0,0,0,0,/m/0four,Four
image16,freeform,/m/0one,1,0.45346062053,0.56563245823,0.56630824373,0.94623655914,0,0,0,0,0,/m/0one,One
image16,freeform,/m/0six,1,0.74701670644,0.92362768496,0.046594982079,0.41935483871,0,0,0,0,0,/m/0six,Six
image16,freeform,/m/0three,1,0.723150358,0.92362768496,0.56630824373,0.94623655914,0,0,0,0,0,/m/0three,Three
image17,freeform,/m/0four,1,0.033412887828,0.18854415274,0.10179640719,0.45508982036,0,0,0,0,0,/m/0four,Four
image17,freeform,/m/0five,1,0.057279236277,0.138424821,0.55688622754,0.96407185629,0,0,0,0,0,/m/0five,Five
image17,freeform,/m/0nine,1,0.26014319809,0.3508353222,0.11377245509,0.49101796407,0,0,0,0,0,/m/0nine,Nine
image17,freeform,/m/0one,1,0.22911694511,0.3723150358,0.58083832335,0.93413173653,0,0,0,0,0,/m/0one,One
image17,freeform,/m/0three,1,0.40572792363,0.56801909308,0.059880239521,0.4371257485,0,0,0,0,0,/m/0three,Three
image17,freeform,/m/0three,1,0.45584725537,0.55131264916,0.56886227545,0.97005988024,0,0,0,0,0,/m/0three,Three
image17,freeform,/m/0eight,1,0.66109785203,0.75178997613,0.071856287425,0.46706586826,0,0,0,0,0,/m/0eight,Eight
image17,freeform,/m/0five,1,0.64677804296,0.77088305489,0.53892215569,0.95209580838,0,0,0,0,0,/m/0five,Five
image17,freeform,/m/0four,1,0.84964200477,0.96420047733,0.065868263473,0.46107784431,0,0,0,0,0,/m/0four,Four
image17,freeform,/m/0seven,1,0.84486873508,0.94033412888,0.58682634731,0.98203592814,0,0,0,0,0,/m/0seven,Seven
image18,freeform,/m/0seven,1,0.02557544757,0.43222506394,0.13810741688,0.45524296675,0,0,0,0,0,/m/0seven,Seven
image18,freeform,/m/0four,1,0.12787723785,0.44245524297,0.58567774936,0.95907928389,0,0,0,0,0,/m/0four,Four
image18,freeform,/m/0two,1,0.59079283887,0.94373401535,0.099744245524,0.3989769821,0,0,0,0,0,/m/0two,Two
image18,freeform,/m/0eight,1,0.64194373402,0.91304347826,0.57800511509,0.9641943734,0,0,0,0,0,/m/0eight,Eight
image19,freeform,/m/0five,1,0.22051282051,0.91794871795,0.1641025641,0.87692307692,0,0,0,0,0,/m/0five,Five
image20,freeform,/m/0eight,1,0.066825775656,0.3031026253,0.064516129032,0.43727598566,0,0,0,0,0,/m/0eight,Eight
image20,freeform,/m/0six,1,0.10262529833,0.2553699284,0.54838709677,0.92114695341,0,0,0,0,0,/m/0six,Six
image20,freeform,/m/0seven,1,0.38902147971,0.59427207637,0.082437275986,0.44802867384,0,0,0,0,0,/m/0seven,Seven
image20,freeform,/m/0three,1,0.35799522673,0.61336515513,0.55555555556,0.98207885305,0,0,0,0,0,/m/0three,Three
image20,freeform,/m/0four,1,0.723150358,0.97374701671,0.068100358423,0.45878136201,0,0,0,0,0,/m/0four,Four
image20,freeform,/m/0six,1,0.75894988067,0.94033412888,0.51971326165,0.91397849462,0,0,0,0,0,/m/0six,Six
image21,freeform,/m/0one,1,0.17135549872,0.32992327366,0.063938618926,0.43734015345,0,0,0,0,0,/m/0one,One
image21,freeform,/m/0nine,1,0.076726342711,0.39386189258,0.61125319693,0.96675191816,0,0,0,0,0,/m/0nine,Nine
image21,freeform,/m/0nine,1,0.59335038363,0.9283887468,0.09462915601,0.49872122762,0,0,0,0,0,/m/0nine,Nine
image21,freeform,/m/0six,1,0.61381074169,0.9104859335,0.53964194373,0.9104859335,0,0,0,0,0,/m/0six,Six
image22,freeform,/m/0zero,1,0.03578528827,0.31809145129,0.098507462687,0.42388059701,0,0,0,0,0,/m/0zero,Zero
image22,freeform,/m/0three,1,0.015904572565,0.29622266402,0.56417910448,0.93432835821,0,0,0,0,0,/m/0three,Three
image22,freeform,/m/0seven,1,0.40357852883,0.61033797217,0.092537313433,0.50149253731,0,0,0,0,0,/m/0seven,Seven
image22,freeform,/m/0two,1,0.3916500994,0.64811133201,0.59402985075,0.90447761194,0,0,0,0,0,/m/0two,Two
image22,freeform,/m/0eight,1,0.75745526839,0.93638170974,0.062686567164,0.43880597015,0,0,0,0,0,/m/0eight,Eight
image22,freeform,/m/0two,1,0.72166998012,0.97216699801,0.56417910448,0.94029850746,0,0,0,0,0,/m/0two,Two
image23,freeform,/m/0nine,1,0.053115423902,0.14913176711,0.09462915601,0.47826086957,0,0,0,0,0,/m/0nine,Nine
image23,freeform,/m/0four,1,0.045965270684,0.1695607763,0.56777493606,0.96675191816,0,0,0,0,0,/m/0four,Four
image23,freeform,/m/0four,1,0.22880490296,0.36772216547,0.061381074169,0.47570332481,0,0,0,0,0,/m/0four,Four
image23,freeform,/m/0six,1,0.25638406537,0.36363636364,0.51150895141,0.91560102302,0,0,0,0,0,/m/0six,Six
image23,freeform,/m/0four,1,0.45454545455,0.55669050051,0.051150895141,0.44245524297,0,0,0,0,0,/m/0four,Four
image23,freeform,/m/0nine,1,0.43922369765,0.56690500511,0.6189258312,0.98465473146,0,0,0,0,0,/m/0nine,Nine
image23,freeform,/m/0seven,1,0.63432073544,0.74668028601,0.079283887468,0.48593350384,0,0,0,0,0,/m/0seven,Seven
image23,freeform,/m/0zero,1,0.63125638407,0.76098059244,0.57033248082,0.95140664962,0,0,0,0,0,/m/0zero,Zero
image23,freeform,/m/0nine,1,0.84678243105,0.95097037794,0.11253196931,0.49616368286,0,0,0,0,0,/m/0nine,Nine
image23,freeform,/m/0two,1,0.84269662921,0.99284984678,0.57800511509,0.9283887468,0,0,0,0,0,/m/0two,Two
image24,freeform,/m/0nine,1,0.15662650602,0.80722891566,0.18072289157,1,0,0,0,0,0,/m/0nine,Nine
image25,freeform,/m/0five,1,0.053811659193,0.48430493274,0.14798206278,0.37668161435,0,0,0,0,0,/m/0five,Five
image25,freeform,/m/0one,1,0.21076233184,0.32735426009,0.57399103139,0.95964125561,0,0,0,0,0,/m/0one,One
image25,freeform,/m/0five,1,0.57847533632,1,0.13004484305,0.42152466368,0,0,0,0,0,/m/0five,Five
image25,freeform,/m/0nine,1,0.62780269058,0.91031390135,0.60089686099,0.9865470852,0,0,0,0,0,/m/0nine,Nine
image26,freeform,/m/0one,1,0.20359281437,0.81437125749,0.17964071856,0.89820359281,0,0,0,0,0,/m/0one,One
image27,freeform,/m/0two,1,0.059665871122,0.26491646778,0.014336917563,0.44802867384,0,0,0,0,0,/m/0two,Two
image27,freeform,/m/0three,1,0.047732696897,0.28878281623,0.5770609319,0.95340501792,0,0,0,0,0,/m/0three,Three
image27,freeform,/m/0two,1,0.45346062053,0.58711217184,0.043010752688,0.42652329749,0,0,0,0,0,/m/0two,Two
image27,freeform,/m/0three,1,0.36515513126,0.63245823389,0.59856630824,0.97132616487,0,0,0,0,0,/m/0three,Three
image27,freeform,/m/0five,1,0.74701670644,0.93556085919,0.064516129032,0.43727598566,0,0,0,0,0,/m/0five,Five
image27,freeform,/m/0nine,1,0.7446300716,0.92124105012,0.61290322581,1.0035842294,0,0,0,0,0,/m/0nine,Nine
image28,freeform,/m/0two,1,0.17948717949,0.87179487179,0.030769230769,0.81538461538,0,0,0,0,0,/m/0two,Two
image29,freeform,/m/0five,1,0.031473533619,0.1974248927,0.14336917563,0.41218637993,0,0,0,0,0,/m/0five,Five
image29,freeform,/m/0zero,1,0.038626609442,0.16881258941,0.54838709677,0.92831541219,0,0,0,0,0,/m/0zero,Zero
image29,freeform,/m/0seven,1,0.22460658083,0.37339055794,0.10394265233,0.48387096774,0,0,0,0,0,/m/0seven,Seven
image29,freeform,/m/0four,1,0.24749642346,0.35336194564,0.58422939068,0.95698924731,0,0,0,0,0,/m/0four,Four
image29,freeform,/m/0nine,1,0.43347639485,0.57367668097,0.10394265233,0.45519713262,0,0,0,0,0,/m/0nine,Nine
image29,freeform,/m/0seven,1,0.43347639485,0.56366237482,0.59498207885,1.0035842294,0,0,0,0,0,/m/0seven,Seven
image29,freeform,/m/0eight,1,0.65092989986,0.7782546495,0.064516129032,0.46594982079,0,0,0,0,0,/m/0eight,Eight
image29,freeform,/m/0three,1,0.61659513591,0.76967095851,0.56989247312,0.93906810036,0,0,0,0,0,/m/0three,Three
image29,freeform,/m/0two,1,0.83977110157,0.98712446352,0.10035842294,0.41218637993,0,0,0,0,0,/m/0two,Two
image29,freeform,/m/0one,1,0.87696709585,0.93276108727,0.56630824373,0.93906810036,0,0,0,0,0,/m/0one,One
image30,freeform,/m/0eight,1,0.086021505376,0.47311827957,0.075268817204,0.43369175627,0,0,0,0,0,/m/0eight,Eight
image30,freeform,/m/0three,1,0.035842293907,0.45878136201,0.59856630824,0.95340501792,0,0,0,0,0,/m/0three,Three
image30,freeform,/m/0six,1,0.66666666667,0.90322580645,0.025089605735,0.41218637993,0,0,0,0,0,/m/0six,Six
image30,freeform,/m/0one,1,0.60215053763,0.90322580645,0.56989247312,0.93548387097,0,0,0,0,0,/m/0one,One
image31,freeform,/m/0zero,1,0.067264573991,0.44843049327,0.062780269058,0.47085201794,0,0,0,0,0,/m/0zero,Zero
image31,freeform,/m/0three,1,0.04932735426,0.44843049327,0.59641255605,0.94170403587,0,0,0,0,0,/m/0three,Three
image31,freeform,/m/0one,1,0.65919282511,0.88340807175,0.067264573991,0.43946188341,0,0,0,0,0,/m/0one,One
image31,freeform,/m/0zero,1,0.58295964126,0.95964125561,0.56502242152,0.94170403587,0,0,0,0,0,/m/0zero,Zero
image32,freeform,/m/0zero,1,0.10778443114,0.40718562874,0.077844311377,0.46706586826,0,0,0,0,0,/m/0zero,Zero
image32,freeform,/m/0one,1,0.20359281437,0.32934131737,0.55688622754,0.95209580838,0,0,0,0,0,/m/0one,One
image32,freeform,/m/0seven,1,0.61077844311,0.88622754491,0.095808383234,0.46706586826,0,0,0,0,0,/m/0seven,Seven
image32,freeform,/m/0two,1,0.55089820359,0.92215568862,0.54491017964,0.95209580838,0,0,0,0,0,/m/0two,Two
image33,freeform,/m/0seven,1,0.035928143713,0.40718562874,0.11377245509,0.49700598802,0,0,0,0,0,/m/0seven,Seven
image33,freeform,/m/0three,1,0.065868263473,0.39520958084,0.55089820359,0.96407185629,0,0,0,0,0,/m/0three,Three
image33,freeform,/m/0zero,1,0.61077844311,0.89820359281,0.071856287425,0.46706586826,0,0,0,0,0,/m/0zero,Zero
image33,freeform,/m/0four,1,0.62275449102,0.88622754491,0.56886227545,0.94011976048,0,0,0,0,0,/m/0four,Four
image34,freeform,/m/0three,1,0.093189964158,0.39068100358,0.068100358423,0.46594982079,0,0,0,0,0,/m/0three,Three
image34,freeform,/m/0zero,1,0.082437275986,0.46594982079,0.56272401434,0.94982078853,0,0,0,0,0,/m/0zero,Zero
image34,freeform,/m/0seven,1,0.62724014337,0.89964157706,0.10752688172,0.5017921147,0,0,0,0,0,/m/0seven,Seven
image34,freeform,/m/0one,1,0.62724014337,0.87096774194,0.56989247312,0.93548387097,0,0,0,0,0,/m/0one,One
image35,freeform,/m/0zero,1,0.092537313433,0.25970149254,0.053811659193,0.43049327354,0,0,0,0,0,/m/0zero,Zero
image35,freeform,/m/0two,1,0.053731343284,0.25970149254,0.52914798206,0.95515695067,0,0,0,0,0,/m/0two,Two
image35,freeform,/m/0zero,1,0.38805970149,0.62686567164,0.067264573991,0.44843049327,0,0,0,0,0,/m/0zero,Zero
image35,freeform,/m/0three,1,0.3552238806,0.61194029851,0.56053811659,0.94618834081,0,0,0,0,0,/m/0three,Three
image35,freeform,/m/0five,1,0.70746268657,1.0029850746,0.09865470852,0.46188340807,0,0,0,0,0,/m/0five,Five
image35,freeform,/m/0four,1,0.72835820896,0.91940298507,0.54708520179,0.94618834081,0,0,0,0,0,/m/0four,Four
image36,freeform,/m/0six,1,0.086882453152,0.27257240204,0.035805626598,0.42199488491,0,0,0,0,0,/m/0six,Six
image36,freeform,/m/0five,1,0.051107325383,0.27257240204,0.55754475703,0.94117647059,0,0,0,0,0,/m/0five,Five
image36,freeform,/m/0eight,1,0.44122657581,0.60647359455,0.079283887468,0.45780051151,0,0,0,0,0,/m/0eight,Eight
image36,freeform,/m/0six,1,0.39693356048,0.63032367973,0.50895140665,0.89769820972,0,0,0,0,0,/m/0six,Six
image36,freeform,/m/0three,1,0.72231686542,0.9471890971,0.048593350384,0.47058823529,0,0,0,0,0,/m/0three,Three
image36,freeform,/m/0seven,1,0.73083475298,0.94037478705,0.59846547315,0.9820971867,0,0,0,0,0,/m/0seven,Seven
image37,freeform,/m/0five,1,0.06958250497,0.28429423459,0.068656716418,0.46567164179,0,0,0,0,0,/m/0five,Five
image37,freeform,/m/0eight,1,0.081510934394,0.27634194831,0.57313432836,0.96417910448,0,0,0,0,0,/m/0eight,Eight
image37,freeform,/m/0zero,1,0.38767395626,0.63817097416,0.080597014925,0.45671641791,0,0,0,0,0,/m/0zero,Zero
image37,freeform,/m/0nine,1,0.43538767396,0.62226640159,0.59701492537,0.97910447761,0,0,0,0,0,/m/0nine,Nine
image37,freeform,/m/0one,1,0.78131212724,0.93439363817,0.062686567164,0.43582089552,0,0,0,0,0,/m/0one,One
image37,freeform,/m/0zero,1,0.71968190855,0.97813121272,0.56119402985,0.94626865672,0,0,0,0,0,/m/0zero,Zero
image38,freeform,/m/0three,1,0.065606361829,0.26838966203,0.062686567164,0.43880597015,0,0,0,0,0,/m/0three,Three
image38,freeform,/m/0three,1,0.017892644135,0.29821073559,0.56119402985,0.94328358209,0,0,0,0,0,/m/0three,Three
image38,freeform,/m/0six,1,0.44731610338,0.57057654076,0.017910447761,0.44179104478,0,0,0,0,0,/m/0six,Six
image38,freeform,/m/0four,1,0.40954274354,0.61232604374,0.52835820896,0.94626865672,0,0,0,0,0,/m/0four,Four
image38,freeform,/m/0seven,1,0.73757455268,0.90059642147,0.074626865672,0.48656716418,0,0,0,0,0,/m/0seven,Seven
image38,freeform,/m/0five,1,0.68986083499,0.97216699801,0.61194029851,0.91641791045,0,0,0,0,0,/m/0five,Five
image39,freeform,/m/0zero,1,0.078853046595,0.45878136201,0.12544802867,0.40860215054,0,0,0,0,0,/m/0zero,Zero
image39,freeform,/m/0six,1,0.11827956989,0.4229390681,0.51971326165,0.91756272401,0,0,0,0,0,/m/0six,Six
image39,freeform,/m/0two,1,0.57347670251,0.90681003584,0.025089605735,0.44444444444,0,0,0,0,0,/m/0two,Two
image39,freeform,/m/0seven,1,0.59498207885,0.91756272401,0.60573476703,1,0,0,0,0,0,/m/0seven,Seven
image40,freeform,/m/0nine,1,0.035778175313,0.17352415027,0.071748878924,0.44394618834,0,0,0,0,0,/m/0nine,Nine
image40,freeform,/m/0eight,1,0.046511627907,0.15921288014,0.56950672646,0.98206278027,0,0,0,0,0,/m/0eight,Eight
image40,freeform,/m/0five,1,0.22719141324,0.39355992844,0.053811659193,0.466367713,0,0,0,0,0,/m/0five,Five
image40,freeform,/m/0nine,1,0.25402504472,0.34704830054,0.60089686099,0.97757847534,0,0,0,0,0,/m/0nine,Nine
image40,freeform,/m/0two,1,0.42754919499,0.5885509839,0.10762331839,0.43049327354,0,0,0,0,0,/m/0two,Two
image40,freeform,/m/0one,1,0.47048300537,0.5313059034,0.55156950673,0.95515695067,0,0,0,0,0,/m/0one,One
image40,freeform,/m/0one,1,0.68157423971,0.72450805009,0.053811659193,0.44843049327,0,0,0,0,0,/m/0one,One
image40,freeform,/m/0four,1,0.6511627907,0.74776386404,0.53811659193,0.94618834081,0,0,0,0,0,/m/0four,Four
