ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
000055-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000056-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000057-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000058-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000059-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000060-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000061-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000062-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000063-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000064-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000065-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000066-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000067-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000068-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000069-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000070-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000071-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000072-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000073-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000074-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000075-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000076-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000077-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000078-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000079-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000080-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000081-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000082-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000083-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000084-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000085-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000086-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000087-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000088-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000089-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000090-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000091-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000092-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000093-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000094-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000095-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000096-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000097-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000098-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000099-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000100-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000101-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000102-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000103-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000104-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000105-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000106-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000107-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000108-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000109-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000110-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000111-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000112-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000113-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000114-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000115-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000116-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000117-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000118-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000119-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000120-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000121-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000122-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000123-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000124-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000125-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000126-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000127-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000128-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000129-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000130-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000131-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000132-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000133-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000134-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000135-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000136-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000137-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000138-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000139-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000140-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000141-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000142-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000143-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000144-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000145-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000146-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000147-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000148-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000149-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000150-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000151-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000152-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000153-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000154-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000155-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000156-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000157-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000158-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000159-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000160-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000161-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000162-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000163-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000164-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000165-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000166-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000167-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000168-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000169-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000170-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000171-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000172-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000173-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000174-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000175-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000176-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000177-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000178-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000179-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000180-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000181-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000182-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000183-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000184-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000185-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000186-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000187-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000188-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000189-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000190-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000191-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000192-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000193-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000194-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000195-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000196-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000197-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000198-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000199-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000200-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000201-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000202-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000203-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000204-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000205-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000206-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000207-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000208-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000209-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000210-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000211-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000212-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000213-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000214-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000215-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000216-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000217-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000218-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000219-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000220-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000221-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000222-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000223-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000224-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000225-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000226-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000227-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000228-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000229-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000230-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000231-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000232-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000233-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000234-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000235-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000236-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000237-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000238-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000239-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000240-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000241-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000242-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000243-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000244-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000245-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000246-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000247-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000248-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000249-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000250-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000251-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000252-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000253-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000254-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000255-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000256-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000257-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000258-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000259-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000260-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000261-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000262-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000263-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000264-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000265-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000266-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000267-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000268-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000269-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000270-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000271-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000272-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000273-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000274-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000275-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000276-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000277-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000278-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000279-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000280-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000281-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000282-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000283-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000284-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000285-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000286-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000287-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000288-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000289-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000290-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000291-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000292-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000293-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000294-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000295-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000296-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000297-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000298-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000299-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000300-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000301-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000302-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000303-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000304-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000305-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000306-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000307-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000308-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000309-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000310-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000311-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000312-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000313-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000314-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000315-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000316-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000317-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000318-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000319-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000320-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000321-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000322-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000323-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000324-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000325-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000326-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000327-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000328-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000329-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000330-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000331-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000332-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000333-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000334-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000335-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000336-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000337-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000338-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000339-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000340-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000341-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000342-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000343-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000344-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000345-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000346-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000347-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000348-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000349-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000350-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000351-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000352-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000353-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000354-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000355-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000356-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000357-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000358-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000359-num0,freeform,/m/0zero,1,0,1,0,1,0,0,0,0,0
000360-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000361-num3,freeform,/m/0three,1,0,1,0,1,0,0,0,0,0
000362-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000363-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000364-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000365-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000366-num1,freeform,/m/0one,1,0,1,0,1,0,0,0,0,0
000367-num6,freeform,/m/0six,1,0,1,0,1,0,0,0,0,0
000368-num8,freeform,/m/0eight,1,0,1,0,1,0,0,0,0,0
000369-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000370-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000371-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000372-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000373-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000374-num9,freeform,/m/0nine,1,0,1,0,1,0,0,0,0,0
000375-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000376-num5,freeform,/m/0five,1,0,1,0,1,0,0,0,0,0
000377-num7,freeform,/m/0seven,1,0,1,0,1,0,0,0,0,0
000378-num2,freeform,/m/0two,1,0,1,0,1,0,0,0,0,0
000379-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
000380-num4,freeform,/m/0four,1,0,1,0,1,0,0,0,0,0
